André Holzapfel
Petra Jääskeläinen
Anna-Kaisa Kaila
Navdeep Gill
Abhishek Mathur
Marcos V. Conde
James Brusseau
Arnault Pachot
Céline Patissier
Nabeel Gillani
Rebecca Eynon
Catherine Chiabaut
Kelsey Finkel
Justin D. Weisz
Michael Muller
Jessica He
Stephanie Houde
Nikolos Gurney
John H. Miller
David V. Pynadath
Weiyue Wu
Shaoshan Liu
Elif Keles
Ulas Bagci
Kars Alfrink
Ianus Keller
Neelke Doorn
Gerd Kortuem
Paolo Bova
Alessandro Di Stefano
The Anh Han
Petra Heck
Gerard Schouten
Minal Suresh Patil
Kary Främling
Anoop Mishra
Gopinath Gangisetti
Deepak Khazanchi
Jonas Schuett
Anka Reuel
Alexis Carlier
Zhen Bai
Frances Judd
Naomi Polinsky
Elmira Yadollahi
Markelle Kelly
Aakriti Kumar
Padhraic Smyth
Mark Steyvers
Deshendran Moodley
Christopher Seebregts
Risto Uuk
Carlos Ignacio Gutierrez
Alex Tamkin
Friederike Rohde
Josephin Wagner
Andreas Meyer
Philipp Reinhard
Marcus Voss
Ulrich Petschow
Kexuan Xin
Zequn Sun
Wen Hua
Bing Liu
Wei Hu
Jianfeng Qu
Xiaofang Zhou
Peter Huggins
Ruriko Yoshida
Miguel de Prado
Jing Su
Rabia Saeed
Lorenzo Keller
Noelia Vallez
Andrew Anderson
David Gregg
Luca Benini
Tim Llewellynn
Nabil Ouerhani
Rozenn Dahyot and
Nuria Pazos
Joel Klinger
Juan Mateos-Garcia
Konstantinos Stathoulopoulos
Abhishek Gupta
Alexandrine Royer
Connor Wright
Victoria Heath
Muriam Fancy
Marianna Bergamaschi Ganapini
Shannon Egan
Masa Sweidan
Mo Akif
Renjie Butalid
Matti Pietikäinen
Olli Silven
Boming Xia
Qinghua Lu
Harsha Perera
Liming Zhu
Zhenchang Xing
Yue Liu
Jon Whittle
Gonzalo Martínez
Lauren Watson
Pedro Reviriego
José Alberto Hernández
Marc Juarez
Rik Sarkar
Natalia Díaz-Rodríguez
Javier Del Ser
Mark Coeckelbergh
Marcos López de Prado
Enrique Herrera-Viedma
Francisco Herrera
Miles Brundage
Joanna Bryson
Victor do Nascimento Silva
Luiz Chaimowicz
Michael Cook
Adam Summerville
Simon Colton
Joshua S. Gans
Feng Liu
Yong Shi
Peijia Lia
Vahid Behzadan
Arslan Munir
Roman V. Yampolskiy
Guy Marshall
André Freitas
Boyang Zhang
Risto Miikkulainen
Bret Greenstein
Babak Hodjat
Jerry Smith
Joel Lehman
J. L. Olds
M. S. Khan
M. Nayebpour
N. Koizumi
Ibrahim Baggili
Vahid Behzadan
Yukun Zhang
Longsheng Zhou
Richard Benjamins
Aman Agarwal
Shimon Edelman
Mathias Unberath
Kimia Ghobadi
Scott Levin
Jeremiah Hinson
Gregory D Hager
Frank Rudzicz
Raeid Saqur
Roman V. Yampolskiy
Xavier Ferrer
Tom van Nuenen
Jose M. Such
Mark Coté
Natalia Criado
Fatemeh Ganji
Shahin Tajik
Francois Roewer-Despres
Janelle Berscheid
Chakkrit Tantithamthavorn
Jirayus Jiarpakdee
John Grundy
Autumn Toney
Lu Cheng
Ahmadreza Mosallanezhad
Paras Sheth
Huan Liu
Dominik Seuß
Sebastian Krügel
Andreas Ostermaier
Matthias Uhl
Reuben Binns
Reuben Kirkham
C. Benzaid
T. Taleb
Yatao Li
Jianfeng Zhan
Harsh Panwar
Mattias Brännström
Andreas Theodorou
Virginia Dignum
Chuyen Nguyen
Caleb Morgan
Sudip Mittal
Michael Alan Chang
Shiran Dudy
Jonas Schuett
Johannes Jakubik
Michael Vössing
Niklas Kühl
Jannis Walk
Gerhard Satzger
Sida Peng
Eirini Kalliamvakou
Peter Cihon
Mert Demirer
Walid Maalej
Yen Dieu Pham
Larissa Chazette
Evangelos Pournaras
Drew Hemment
Dave Murray-Rust
Vaishak Belle
Ruth Aylett
Matjaz Vidmar
Frank Broz
Barry Quinn
Aditya Singhal
Hasnaat Tanveer
Vijay Mago
Xudong Shen
Hannah Brown
Jiashu Tao
Martin Strobel
Yao Tong
Akshay Narayan
Harold Soh
Finale Doshi-Velez
Victor Shih
David C Jangraw
Paul Sajda
Sameer Saproo
Ricardo Vinuesa
Hossein Azizpour
Iolanda Leite
Madeline Balaam
Virginia Dignum
Sami Domisch
Anna Felländer
Simone Langhans
Max Tegmark
Francesco Fuso Nerini
Yi-Ching Huang
Yu-Ting Cheng
Lin-Lin Chen
Jane Yung-jen Hsu
Christian Berghoff
Matthias Neu
Arndt von Twickel
Ivan A. Kuznetsov
Andrey V. Kuznetsov
Axel Wismüller
Larry Stockmaster
Charvi Rastogi
Yunfeng Zhang
Dennis Wei
Kush R. Varshney
Amit Dhurandhar
Richard Tomsett
Hongbo Zou
Guangjing Chen
Pengtao Xie
Sean Chen
Yongtian He
Hochih Huang
Zheng Nie
Hongbao Zhang
Tristan Bala
Kazi Tulip
Yuqi Wang
Shenlin Qin
Eric P. Xing
Jessica Morley
Anat Elhalal
Francesca Garcia
Libby Kinsey
Jakob Mokander
Luciano Floridi
Jose M. Font
Tobias Mahlmann
Amit Sheth
Krishnaprasad Thirunarayan
Nathan J. McNeese
Beau G. Schelble
Lorenzo Barberis Canonico
Mustafa Demir
Amit Sheth
Manas Gaur
Kaushik Roy
Keyur Faldu
Subbarao Kambhampati
Sarath Sreedharan
Mudit Verma
Yantian Zha
Lin Guan
Roger Creus Castanyer
Silverio Martínez-Fernández
Xavier Franch
Tannan Xiao
Ying Chen
Jianquan Wang
Shaowei Huang
Weilin Tong
Tirui He
Siqi Cao
Di Fu
Xu Yang
Stefan Wermter
Xun Liu
Haiyan Wu
Jiayang Song
Deyun Lyu
Zhenya Zhang
Zhijie Wang
Tianyi Zhang
Lei Ma
Shivam Gupta
Auriol Degbelo
Max W. Shen
Amy A. Winecoff
Elizabeth Anne Watkins
Hyesun Choung
Prabu David
Arun Ross
Rui Ma
Evangelos Georganas
Alexander Heinecke
Andrew Boutros
Eriko Nurvitadhi
Q. Vera Liao
S. Shyam Sundar
Eva Memmel
Clara Menzen
Jetze Schuurmans
Frederiek Wesel
Kim Batselier
Roberto V. Zicari
Julia Amann
Frédérick Bruneault
Megan Coffee
Boris Düdder
Eleanore Hickman
Alessio Gallucci
Thomas Krendl Gilbert
Thilo Hagendorff
Irmhild van Halem
Elisabeth Hildt
Sune Holm
Georgios Kararigas
Pedro Kringen
Vince I. Madai
Emilie Wiinblad Mathez
Jesmin Jahan Tithi
Dennis Vetter
Magnus Westerlund
Renee Wurth
Amit Sheth
Manas Gaur
Kaushik Roy
Revathy Venkataraman
Vedant Khandelwal
Adnan Qayyum
Muhammad Atif Butt
Hassan Ali
Muhammad Usman
Osama Halabi
Ala Al-Fuqaha
Qammer H. Abbasi
Muhammad Ali Imran
Junaid Qadir
Roba Alsaigh
Rashid Mehmood
Iyad Katib
Rob Procter
Peter Tolmie
Mark Rouncefield
D. Petkovic
Gaole He
Lucie Kuiper
Ujwal Gadiraju
Biplav Srivastava
Kausik Lakkaraju
Mariana Bernagozzi
Marco Valtorta
Jakob Schoeffer
Johannes Jakubik
Michael Voessing
Niklas Kuehl
Gerhard Satzger
Andrea Esposito
Miriana Calvano
Antonio Curci
Giuseppe Desolda
Rosa Lanzilotti
Claudia Lorusso
Antonio Piccinno
Yiping Zuo
Jiajia Guo
Ning Gao
Yongxu Zhu
Shi Jin
Xiao Li
Kunihiro Miyazaki
Taichi Murayama
Takayuki Uchiba
Jisun An
Haewoon Kwak
Mike Perkins
Jasper Roe
Darius Postma
James McGaughran
Don Hickerson
Nicolas Scharowski
Michaela Benk
Swen J. Kühne
Léane Wettstein
Florian Brühlmann
Drew Hemment
Matjaz Vidmar
Daga Panas
Dave Murray-Rust
Vaishak Belle
Aylett Ruth
Ashish Bastola
Hao Wang
Judsen Hembree
Pooja Yadav
Nathan McNeese
Abolfazl Razi
Dan Hendrycks
Mantas Mazeika
Thomas Woodside
A. Lazarian
Chris-Andre Leimeister
Thomas Dencker
Burkhard Morgenstern
Yue-Xun Li
Tao Du
Ariel S. Schwartz
Eugene W. Myers
Lior Pachter
Colin Dewey
Peter Huggins
Kevin Woods
Bernd Sturmfels
Lior Pachter
Jeff Clune
Pedro Casas
Zihan Jiang
Lei Wang
Xingwang Xiong
Wanling Gao
Chunjie Luo
Fei Tang
Chuanxin Lan
Hongxiao Li
Jianfeng Zhan
Abhishek Gupta
Camylle Lanteigne
Victoria Heath
Baobao Zhang
Markus Anderljung
Lauren Kahn
Noemi Dreksler
Michael C. Horowitz
Allan Dafoe
Junjie Shen
Ningfei Wang
Ziwen Wan
Yunpeng Luo
Takami Sato
Zhisheng Hu
Xinyang Zhang
Shengjian Guo
Zhenyu Zhong
Kang Li
Ziming Zhao
Chunming Qiao
Qi Alfred Chen
Kyung-Su Kim
Ju Hwan Lee
Seong Je Oh
Myung Jin Chung
Vagner Figueredo de Santana
Larissa Monteiro Da Fonseca Galeno
Emilio Vital Brazil
Aliza Heching
Renato Cerqueira
Orion Penner
Peter Grassberger
Maya Paczuski
Vipin Vijayan
Tijana Milenkovic
Somaye Hashemifar
Qixing Huang
Jinbo XU
Daoyu Zhang
Shuai Dong
Kelvin C. K. Chan
Xintao Wang
Ke Yu
Chao Dong
Chen Change Loy
Leitian Tao
Zhenzhong Chen
Chenze Shao
Yang Feng
Anindya Banerjee
Ramana Nagasamudram
David A. Naumann
M. S. Väisälä
J. Harju
M. J. Mantere
O. Miettinen
R. S. Sault
C. M. Walmsley
J. B. Whiteoak
Julius von Kügelgen
Luigi Gresele
Bernhard Schölkopf
Muhammad Shaban
Shan E Ahmed Raza
Mariam Hassan
Arif Jamshed
Sajid Mushtaq
Asif Loya
Nikolaos Batis
Jill Brooks
Paul Nankivell
Neil Sharma
Max Robinson
Hisham Mehanna
Syed Ali Khurram
Nasir Rajpoot
Xuehui Wang
Feng Shu
Weiping Shi
Xiaopeng Liang
Rongen Dong
Jun Li
Jiangzhou Wang
Guangzhi Tang
Neelesh Kumar
Ioannis Polykretis
Konstantinos P. Michmizos
Aaron Baughman
Micah Forester
Jeff Powell
Eduardo Morales
Shaun McPartlin
Daniel Bohm
Zhiqiu Lin
Jia Shi
Deepak Pathak
Deva Ramanan
Jin Hao
Jiaxiang Liu
Jin Li
Wei Pan
Ruizhe Chen
Huimin Xiong
Kaiwei Sun
Hangzheng Lin
Wanlu Liu
Wanghui Ding
Jianfei Yang
Haoji Hu
Yueling Zhang
Yang Feng
Zeyu Zhao
Huikai Wu
Youyi Zheng
Bing Fang
Zuozhu Liu
Zhihe Zhao
Xiaomin Fang
Fan Wang
Lihang Liu
Jingzhou He
Dayong Lin
Yingfei Xiang
Xiaonan Zhang
Hua Wu
Hui Li
Le Song
Sven Koehler
Tarique Hussain
Hamza Hussain
Daniel Young
Samir Sarikouch
Thomas Pickhardt
Gerald Greil
Sandy Engelhardt
Lennart Brocki
Wistan Marchadour
Jonas Maison
Bogdan Badic
Panagiotis Papadimitroulas
Mathieu Hatt
Franck Vermet
Neo Christopher Chung
Hehui Zheng
Sebastian Pinzello
Barnabas Gavin Cangan
Thomas Buchner
Robert K. Katzschmann
Saša Brdnik
Boštjan Šumak
Vili Podgorelec
Bingqian Lin
Zicong Chen
Mingjie Li
Haokun Lin
Hang Xu
Yi Zhu
Jianzhuang Liu
Wenjia Cai
Lei Yang
Shen Zhao
Chenfei Wu
Ling Chen
Xiaojun Chang
Yi Yang
Lei Xing
Xiaodan Liang
Steve Phelps
Yvan I. Russell
Anaelia Ovalle
Palash Goyal
Jwala Dhamala
Zachary Jaggers
Kai-Wei Chang
Aram Galstyan
Richard Zemel
Rahul Gupta
Zhengyu Huang
Haoran Xie
Tsukasa Fukusato
Kazunori Miyata
Jeffrey Georgeson
Christopher Child
Roman V. Yampolskiy
M. S. Spellchecker
Mark Muraven
Fabio Massimo Zanzotto
Brad Carlile
Akiko Marti
Guy Delamarter
Matthew Guzdial
Nicholas Liao
Jonathan Chen
Shao-Yu Chen
Shukan Shah
Vishwa Shah
Joshua Reno
Gillian Smith
Mark Riedl
Thilo Hagendorff
George Cevora
Neha Soni
Enakshi Khular Sharma
Narotam Singh
Amita Kapoor
Philip Feldman
Aaron Dant
Aaron Massey
Angela Daly
Thilo Hagendorff
Li Hui
Monique Mann
Vidushi Marda
Ben Wagner
Wei Wang
Saskia Witteborn
P. Santhanam
Eitan Farchi
Victor Pankratius
Ross Gruetzemacher
Jess Whittlestone
P. M. Krafft
Meg Young
Michael Katell
Karen Huang
Ghislain Bugingo
Patrick Gage Kelley
Yongwei Yang
Courtney Heldreth
Christopher Moessner
Aaron Sedley
Andreas Kramm
David T. Newman
Allison Woodruff
Andrew Perrault
Fei Fang
Arunesh Sinha
Milind Tambe
Haydn Belfield
Lok Chan
Kenzie Doyle
Duncan McElfresh
Vincent Conitzer
John P. Dickerson
Jana Schaich Borg
Walter Sinnott-Armstrong
Sandeep Kumar Singh
Frank Heymann
Lionel P. Robert
Casey Pierce
Liz Morris
Sangmi Kim
Rasha Alahmad
Philipp Lüthi
Thibault Gagnaux
Marcel Gygli
Haizi Yu
Heinrich Taube
James A. Evans
Lav R. Varshney
Mirka Snyder Caron
Abhishek Gupta
Niloofar Shadab
Alejandro Salado
Lance Eliot
Andrew J. Lohn
Jessica Van Brummelen
Phoebe Lin
Ana Salta
Rui Prada
Francisco S. Melo
Jiayi Lian
Laura Freeman
Yili Hong
Xinwei Deng
Artur d'Avila Garcez
Luis C. Lamb
Johan Aronsson
Philip Lu
Daniel Strüber
Thorsten Berger
Mohammad Reza Davahli
Upol Ehsan
Q. Vera Liao
Michael Muller
Mark O. Riedl
Justin D. Weisz
Emmanuel Adetiba
Temitope John
Adekunle Akinrinmade
Funmilayo Moninuola
Oladipupo Akintade
Joke Badejo
Alan Chan
Chinasa T. Okolo
Zachary Terner
Angelina Wang
Katie Seaborn
Peter Pennefather
Norihisa P. Miyake
Mihoko Otake-Matsuura
Saurabh Mishra
Robert Koopman
Giuditta De-Prato
Anand Rao
Israel Osorio-Rodarte
Julie Kim
Nikola Spatafora
Keith Strier
Andrea Zaccaria
Kenneth Holstein
Shayan Doroudi
Juliana Jansen Ferreira
Mateus Monteiro
Katya Klinova
Anton Korinek
Mary Roszel
Robert Norvill
Jean Hilger
Radu State
Olivia Brown
Andrew Curtis
Justin Goodwin
Raphael Y. Cohen
Aaron D. Sodickson
Arkadiusz Sitek
Sangtae Ahn
Evren Asma
Adam Chandler
Alvin Ihsani
Sven Prevrhal
Arman Rahmim
Babak Saboury
Kris Thielemans
Sunder Ali Khowaja
Kapal Dev
Nawab Muhammad Faseeh Qureshi
Parus Khuwaja
Luca Foschini
Susan von Struensee
Ajay Kulkarni
Jess Whittlestone
Jack Clark
Stephanie Tena-Meza
Miroslav Suzara
AJ Alvero
Yi Zhang
Zhuoyue Lyu
Safinah Ali
Cynthia Breazeal
Feras A. Batarseh
Laura Freeman
Aaron Yi Ding
Ella Peltonen
Tobias Meuser
Atakan Aral
Christian Becker
Schahram Dustdar
Thomas Hiessl
Dieter Kranzlmuller
Madhusanka Liyanage
Setareh Magshudi
Nitinder Mohan
Joerg Ott
Jan S. Rellermeyer
Stefan Schulte
Henning Schulzrinne
Gurkan Solmaz
Sasu Tarkoma
Blesson Varghese
Lars Wolf
Wei Ye
Francesco Bullo
Noah Friedkin
Ambuj K Singh
Ryan Soklaski
Justin Goodwin
Olivia Brown
Michael Yee
Jason Matterer
P. M. A van Ooijen
Erfan Darzidehkalani
Andre Dekker
Armin Moin
Ukrit Wattanavaekin
Alexandra Lungu
Moharram Challenger
Atta Badii
Stephan Günnemann
Soheil Human
Ryan Watkins
Newsha Emaminejad
Alexa Maria North
Reza Akhavian
Valentina Golendukhina
Valentina Lenarduzzi
Michael Felderer
Nikolas Martelaro
Carol J. Smith
Tamara Zilovic
Marissa Radensky
Dustin Burson
Rajya Bhaiya
Daniel S. Weld
Alex Sheng
Shankar Padmanabhan
Daniel Zhang
Nestor Maslej
Erik Brynjolfsson
John Etchemendy
Terah Lyons
James Manyika
Helen Ngo
Juan Carlos Niebles
Michael Sellitto
Ellie Sakhaee
Yoav Shoham
Jack Clark
Raymond Perrault
Conrad Sanderson
Qinghua Lu
David Douglas
Xiwei Xu
Liming Zhu
Jon Whittle
Yuri Nakao
Lorenzo Strappelli
Simone Stumpf
Aisha Naseer
Daniele Regoli
Giulia Del Gamba
Lachlan D. Urquhart
Glenn McGarry
Andy Crabtree
Hariharan Subramonyam
Jane Im
Colleen Seifert
Eytan Adar
Frederic Gmeiner
Kenneth Holstein
Nikolas Martelaro
Arash Bateni
Matthew C. Chan
Ray Eitel-Porter
Jianlei Yang
Xiaopeng Gao
Weisheng Zhao
Joseph Aylett-Bullock
Miguel Luengo-Oroz
Shantenu Jha
Vincent R. Pascuzzi
Matteo Turilli
David Piorkowski
Michael Hind
John Richards
Xiaoming Zhai
Joseph Krajcik
Neil Perry
Megha Srivastava
Deepak Kumar
Dan Boneh
M. Kuzlu
F. O. Catak
S. Sarp
U. Cali
O Gueler
Tim Tianyi Yang
Tom Tianze Yang
Andrew Liu
Jie Tang
Na An
Shaoshan Liu
Xue Liu
Avik Roy
Benjamin Tag
Niels van Berkel
Sunny Verma
Benjamin Zi Hao Zhao
Shlomo Berkovsky
Dali Kaafar
Vassilis Kostakos
Olga Ohrimenko
Will Yeadon
Oto-Obong Inyang
Arin Mizouri
Alex Peach
Craig Testrow
Alexis Newton
Kaustubh Dhole
Jennifer Ding
Christopher Akiki
Yacine Jernite
Anne Lee Steele
Temi Popo
Jaemarie Solyst
Alexis Axon
Angela E. B. Stewart
Motahhare Eslami
Amy Ogan
Yi Ru Wang
Jiafei Duan
Sidharth Talia
Hao Zhu
Lin Zhang
Bill Tomlinson
Rebecca W. Black
Donald J. Patterson
Andrew W. Torrance
Nanna Inie
Jeanette Falk
Steven Tanimoto
Tzu-Sheng Kuo
Hong Shen
Jisoo Geum
Nev Jones
Jason I. Hong
Haiyi Zhu
Kenneth Holstein
Soham Mehta
Anderson Rogers
Thomas Krendl Gilbert
Anaelia Ovalle
Arjun Subramonian
Vagrant Gautam
Gilbert Gee
Kai-Wei Chang
Meredith Ringel Morris
Sumita Sharma
Netta Iivari
Leena Ventä-Olkkonen
Heidi Hartikainen
Marianne Kinnula
Ondrej Bohdal
Timothy Hospedales
Philip H. S. Torr
Fazl Barez
Yuhao Kang
Qianheng Zhang
Robert Roth
Cecilia Ka Yuk Chan
Bill Tomlinson
Andrew W. Torrance
Rebecca W. Black
Valentina Andries
Judy Robertson
Raymond Fok
Daniel S. Weld
Yiwen Ding
Jiarui Liu
Zhiheng Lyu
Kun Zhang
Bernhard Schoelkopf
Zhijing Jin
Rada Mihalcea
Jinsub Lee
Tae-Hyun Kim
Sang-Hwan Jeon
Sung-Hyun Park
Sang-Hi Kim
Eun-Ho Lee
Jee-Hyong Lee
Qianou Ma
Tongshuang Wu
Kenneth Koedinger
James Babcock
Janos Kramar
Roman Yampolskiy
Samuel Allen Alexander
Lin Zhao
Lu Zhang
Zihao Wu
Yuzhong Chen
Haixing Dai
Xiaowei Yu
Zhengliang Liu
Tuo Zhang
Xintao Hu
Xi Jiang
Xiang Li
Dajiang Zhu
Dinggang Shen
Tianming Liu
Zicheng Zhang
Chunyi Li
Wei Sun
Xiaohong Liu
Xiongkuo Min
Guangtao Zhai
G. Maier
James D. Miller
Roman Yampolskiy
Olle Häggström
Tom Everitt
Gary Lea
Marcus Hutter
Nick DiSanto
Ehsan Latif
Gengchen Mai
Matthew Nyaaba
Xuansheng Wu
Ninghao Liu
Guoyu Lu
Sheng Li
Tianming Liu
Xiaoming Zhai
Ari Allyn-Feuer
Ted Sanders
James D. Miller
Roman Yampolskiy
Roman V. Yampolskiy
Vahid Behzadan
Arslan Munir
Roman V. Yampolskiy
Tom Everitt
Ramana Kumar
Victoria Krakovna
Shane Legg
Ian Berlot-Attwell
Vicente Bitrián
Joaquim Trullàs
Mostafa Haghir Chehreghani
Guoyu Lu
Sheng Li
Gengchen Mai
Jin Sun
Dajiang Zhu
Lilong Chai
Haijian Sun
Xianqiao Wang
Haixing Dai
Ninghao Liu
Rui Xu
Daniel Petti
Changying Li
Tianming Liu
Changying Li
Jonas Schuett
Chunyi Li
Zicheng Zhang
Haoning Wu
Wei Sun
Xiongkuo Min
Xiaohong Liu
Guangtao Zhai
Weisi Lin
Alexey Potapov
Sergey Rodionov
Tyler Cody
Soumil Rathi
Xiang Li
Lu Zhang
Zihao Wu
Zhengliang Liu
Lin Zhao
Yixuan Yuan
Jun Liu
Gang Li
Dajiang Zhu
Pingkuan Yan
Quanzheng Li
Wei Liu
Tianming Liu
Dinggang Shen
Alexey Potapov
Sergey Rodionov
Maxim Peterson
Oleg Shcherbakov
Innokentii Zhdanov
Nikolai Skorobogatko
Michaël Trazzi
Roman V. Yampolskiy
Samuel Allen Alexander
Jaehyun Park
Jaegyun Im
Sanha Hwang
Mintaek Lim
Sabina Ualibekova
Sejin Kim
Sundong Kim
Kristen W. Carlson
Hugo Latapie
Ozkan Kilic
Jonas Schuett
Noemi Dreksler
Markus Anderljung
David McCaffary
Lennart Heim
Emma Bluemke
Ben Garfinkel
Koen Holtman
Nima Dehghani
G Gordon Worley III
Michael K Cohen
Badri Vellambi
Marcus Hutter
Koen Holtman
Victor V. Senkevich
Mohammad Ali Mohebpour
Bohayra Mortazavi
Xiaoying Zhuang
Meysam Bagheri Tagani
Richard Ngo
Lawrence Chan
Sören Mindermann
Kevin A. Fischer
Yingqiang Ge
Wenyue Hua
Kai Mei
Jianchao Ji
Juntao Tan
Shuyuan Xu
Zelong Li
Yongfeng Zhang
Lingxi Xie
Longhui Wei
Xiaopeng Zhang
Kaifeng Bi
Xiaotao Gu
Jianlong Chang
Qi Tian
Juexiao Zhou
Xiuying Chen
Xin Gao
Vicente Bitrián
Joaquim Trullàs
Joaquim Trullàs
Vicente Bitrián
Deassy I. Novita
P. Boolchand
M. Malki
M. Micoulaut
Eray Özkural
Wojciech Skaba
Anton Kolonin
Vignav Ramesh
Anton Kolonin
Stanislav Kikot
Agi Kurucz
Vladimir Podolskii
Michael Zakharyaschev
Michael Hohensee
Shau-Yu Lan
Rachel Houtz
Cheong Chan
Brian Estey
Geena Kim
Pei-Chen Kuan
Holger Mueller
Yi Sun
Faustino Gomez
Juergen Schmidhuber
J. Landgrebe
B. Smith
Andrzej Cichocki
Alexander P. Kuleshov
Juan Luengo-Márquez
Luis G. MacDowell
Yang Cai
Jaime Llorca
Antonia M. Tulino
Andreas F. Molisch
Tansu Alpcan
Sarah M. Erfani
Christopher Leckie
Hao Feng
Jaime Llorca
Antonia M. Tulino
Andreas F. Molisch
M. Matsunami
M. Oura
K. Tamasaku
T. Ishikawa
S. Ideta
K. Tanaka
T. Takeuchi
T. Yamada
A. P. Tsai
K. Imura
K. Deguchi
N. K. Sato
T. Ishimasa
Nadisha-Marie Aliman
Leon Kester
Koen Holtman
Thomas M. Brenner
Christian Gehrmann
Roman Korobko
Tsachi Livneh
David A. Egger
Omer Yaffe
Alex James
Michael Timothy Bennett
Shimon Komarovsky
Ben Goertzel
Hiroshi Yamakawa
Sultan J. Majeed
Bowen Xu
Quansheng Ren
Michael Timothy Bennett
Chaoning Zhang
Chenshuang Zhang
Chenghao Li
Yu Qiao
Sheng Zheng
Sumit Kumar Dam
Mengchun Zhang
Jung Uk Kim
Seong Tae Kim
Jinwoo Choi
Gyeong-Moon Park
Sung-Ho Bae
Lik-Hang Lee
Pan Hui
In So Kweon
Choong Seon Hong
Catherine Recanati
John H. Seago
Robert L. Seaman
Steven L. Allen
Alex Bombrun
Lennart Lindegren
David Hobbs
Berry Holl
Uwe Lammers
Ulrich Bastian
Mayank Daswani
Jan Leike
Douglas Summers-Stay
Naoya Arakawa
Michael Timothy Bennett
Yoshihiro Maruyama
Brandon C. Wood
Nicola Marzari
Pedro A. Ortega
Daniel A. Braun
Tom Schaul
Julian Togelius
Jürgen Schmidhuber
Alexey Potapov
Sergey Rodionov
Agi Kurucz
Arthur Franz
Stanislav Kikot
Agi Kurucz
Yoshihito Tanaka
Frank Wolter
Michael Zakharyaschev
Eray Özkural
Jason M. Pittman
Courtney Crosby
Giacomo Spigler
Hui Wang
Michael Emmerich
Aske Plaat
Rafik Hadfi
Sky Croeser
Peter Eckersley
Christopher Hampson
Stanislav Kikot
Agi Kurucz
Sergio Marcelino
Xin Su
Shangqi Guo
Feng Chen
John-Clark Levin
Matthijs M. Maas
Hao Lu
Quanming Xu
Chaohong Wang
Jianyang Wu
Rongdun Hong
Xiang-Yang Liu
Zhisen Zhang
Ben Goertzel
Ben Goertzel
Agi Kurucz
Vladislav Ryzhikov
Yury Savateev
Michael Zakharyaschev
Nanyi Fei
Zhiwu Lu
Yizhao Gao
Guoxing Yang
Yuqi Huo
Jingyuan Wen
Haoyu Lu
Ruihua Song
Xin Gao
Tao Xiang
Hao Sun
Ji-Rong Wen
